Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
18,51706,621,employed,master,0,31874,36,married,1,own,179,0.424467115,3,0,0.545175761,0,auto,0,19,21,1930,1093,235600,9901,4308.833333,0.859621703,3,225699,0.206374,0.180464474,1153.064265,0.309147317,41.6,1
35,55527,654,employed,master,16,10924,120,married,0,mortgage,145,0.194845933,3,0,0.143206793,0,auto,0,24,15,2924,2341,144504,35080,4627.25,0.91095528,3,109424,0.238924,0.228443058,232.1084066,0.081497305,31.2,1
37,101544,595,employed,master,10,10187,36,married,0,own,244,0.305605422,3,0,0.318499435,0,auto,0,16,10,4019,1422,45635,14690,8462.0,0.742047135,4,30945,0.197687,0.206965966,382.2108221,0.074002697,42.4,1
50,81373,545,employed,master,27,23887,48,married,0,mortgage,496,0.422789595,3,0,0.27690289,0,auto,0,23,13,904,868,39748,9121,6781.083333,0.818374315,9,30627,0.246387,0.249080209,790.7993965,0.1897631,41.6,1
41,85739,554,employed,high school,15,10207,36,married,4,other,769,0.217228069,3,0,0.250281235,0,auto,1,27,20,14303,6629,341232,3367,7144.916667,0.886993938,5,337865,0.218207,0.242996931,402.0576148,0.163900808,40.8,1
38,141114,544,employed,high school,13,25539,48,married,2,mortgage,297,0.124301353,3,0,0.123922363,0,other,0,20,4,5958,8004,32142,4438,11759.5,0.612801568,2,27704,0.248539,0.231021651,819.9927339,0.094986414,40.0,1
52,94316,598,employed,high school,27,22766,36,married,3,rent,543,0.170714309,3,0,0.286781727,0,education,0,33,11,4392,1380,37697,44473,7859.666667,0.764460017,3,7904,0.208766,0.193526726,838.5759347,0.175780474,40.0,1
43,95093,599,employed,high school,19,17414,72,married,0,rent,720,0.283042937,3,0,0.141624085,0,home,0,21,7,3946,757,105968,37550,7924.416667,0.891007023,5,68418,0.232914,0.200994859,418.1193422,0.143621845,38.4,1
45,69082,611,employed,high school,22,12783,72,married,1,mortgage,548,0.144814531,3,0,0.37174186,0,home,0,31,12,4488,1286,72711,3672,5756.833333,0.483070298,6,69039,0.222283,0.203168507,308.5412788,0.148786881,38.4,1
54,121974,602,employed,high school,30,32221,60,married,2,other,540,0.146734282,3,0,0.607398511,0,home,0,21,13,6917,495,151108,10419,10164.5,0.921256013,8,140689,0.236221,0.245303138,936.8772225,0.145297577,38.4,1
39,178649,444,employed,high school,19,18474,48,married,0,rent,413,0.266283556,3,0,0.35765484,0,auto,0,27,28,6418,2032,204563,11899,14887.41667,0.781446153,7,192664,0.291474,0.271817341,635.2382429,0.070411023,38.4,1
62,153227,607,employed,high school,42,26850,36,married,0,mortgage,505,0.085997814,3,0,0.327954614,0,auto,0,27,19,1218,3390,50983,5522,12768.91667,0.853285071,4,45461,0.20835,0.16668,952.8451617,0.114171405,38.4,1
57,69075,524,employed,high school,36,19148,60,married,0,own,869,0.271172528,3,0,0.289985695,0,home,0,23,16,4207,1312,286833,85109,5756.25,0.979561055,7,201724,0.262148,0.228531482,538.17681,0.244460684,38.4,1
44,134055,519,employed,high school,24,35712,60,married,2,mortgage,250,0.316864714,3,0,0.277068569,0,education,0,21,23,2104,240,7990,26174,11171.25,0.979254796,1,6239,0.281212,0.245507253,1038.809048,0.115368383,40.0,1
38,89638,608,employed,high school,17,19461,96,married,0,rent,492,0.230184642,3,0,0.077080023,0,education,0,17,23,3108,3012,192308,37789,7469.833333,0.884868967,4,154519,0.250461,0.258402762,481.3206516,0.130300183,33.6,1
42,153750,544,employed,high school,21,15339,96,married,1,mortgage,542,0.135919101,3,0,0.443776162,0,other,0,18,18,1093,2198,127069,85181,12812.5,0.955252762,4,41888,0.278339,0.246637843,367.3703389,0.070975246,42.4,1
40,72442,543,employed,high school,17,8462,48,married,0,mortgage,201,0.434740755,3,0,0.306348522,0,debt consolidation,0,35,5,2362,463,76698,96536,6036.833333,0.597568378,3,7442,0.231962,0.202584129,258.6682197,0.076143931,45.6,1
36,125691,582,employed,high school,14,9904,48,married,3,mortgage,349,0.35214316,3,0,0.448819512,0,debt consolidation,0,21,2,3502,810,101867,8973,10474.25,0.769367441,4,92894,0.213904,0.19320188,297.8067426,0.061752082,44.8,1
35,78486,518,employed,high school,12,23333,48,married,2,mortgage,185,0.172300269,3,0,0.463386131,0,home,0,25,27,6811,3455,155443,15957,6540.5,0.811088692,7,139486,0.259333,0.235231704,754.5609483,0.143652771,40.8,1
43,61674,608,employed,high school,25,13044,36,married,1,rent,352,0.210451111,3,0,0.479387799,0,home,0,25,3,159,432,48100,7816,5139.5,0.713772828,8,40284,0.194044,0.178854341,470.8225225,0.160097777,44.8,1
32,102874,598,employed,high school,9,28530,120,married,2,mortgage,107,0.318029589,3,0,0.241666457,0,home,0,24,28,998,970,542911,27536,8572.833333,0.91496236,4,515375,0.28453,0.258048247,665.2947653,0.090086292,34.4,1
50,81562,530,employed,high school,26,11924,48,married,3,rent,478,0.084181039,3,0,0.173298439,0,debt consolidation,0,21,21,1058,5446,155658,3548,6796.833333,0.448199718,8,152110,0.241924,0.246200552,392.842974,0.128124809,35.2,1
47,80943,541,employed,high school,26,13733,36,married,4,mortgage,170,0.141887235,3,0,0.202152004,0,other,0,24,20,3586,823,635840,2292,6745.25,0.761083533,5,633548,0.228233,0.1825864,498.2644737,0.099071861,33.6,1
63,136687,622,employed,high school,40,23998,48,married,2,other,420,0.707936862,3,0,0.151559779,0,home,0,20,1,1560,346,210398,5868,11390.58333,0.719067494,6,204530,0.207998,0.192377078,720.5567089,0.100131545,37.6,1
40,63966,609,employed,high school,17,22901,36,married,3,mortgage,482,0.325464814,3,0,0.244008269,0,debt consolidation,0,19,7,577,199,623414,39965,5330.5,0.95293712,5,583449,0.203401,0.194887971,845.1299046,0.248969122,33.6,1
45,64857,578,employed,high school,25,22494,24,married,2,rent,169,0.137712422,3,0,0.417925602,0,debt consolidation,0,18,20,1006,1075,68028,41503,5404.75,0.850511489,1,26525,0.208494,0.181534522,1124.66127,0.239356357,44.0,1
36,49929,588,employed,high school,13,14761,48,married,0,mortgage,666,0.024717557,3,0,0.217580619,0,auto,0,27,21,1794,1611,116564,6649,4160.75,0.882108778,4,109915,0.215761,0.19602492,446.0622843,0.267274478,38.4,1
40,107646,629,employed,high school,18,13718,36,married,1,own,778,0.296569563,3,0,0.09752855,0,home,0,23,29,3431,4424,458540,33661,8970.5,0.803396028,8,424879,0.184218,0.178321765,494.7844282,0.141885561,32.0,1
40,82779,593,employed,high school,19,30984,72,married,0,other,340,0.258453334,3,0,0.388417474,0,debt consolidation,0,32,12,676,410,18582,12468,6898.25,0.80901853,2,6114,0.249484,0.1995872,741.41316,0.156766304,42.4,1
41,109651,510,employed,high school,16,25953,72,married,1,rent,321,0.587789951,3,0,0.062601431,0,debt consolidation,0,32,27,7670,806,214332,3470,9137.583333,0.703400183,3,210862,0.285953,0.314058611,804.4460382,0.123166706,36.8,1
33,40630,573,employed,high school,11,8733,48,married,1,own,307,0.368184853,3,0,0.111240024,0,education,0,21,20,12192,662,94256,46237,3385.833333,0.677938046,7,48019,0.217233,0.175958699,254.6913586,0.165894568,40.8,1
34,60433,555,employed,high school,10,11299,60,married,3,mortgage,411,0.485317825,3,0,0.300443013,0,home,0,31,22,1497,3427,90054,7734,5036.083333,0.75565173,5,82320,0.238799,0.226939634,316.5405751,0.144465555,42.4,1
47,66851,621,employed,high school,25,19329,48,married,0,rent,237,0.13484126,2,0,0.162282058,0,education,0,29,10,1418,525,234089,69707,5570.916667,0.879837688,3,164382,0.203829,0.176630934,564.3921929,0.143852842,33.6,1
49,124775,607,employed,bachelor,25,30070,48,married,1,rent,396,0.354649329,2,0,0.177803033,0,education,0,36,15,7072,2029,15888,60064,10397.91667,0.908548796,9,1608,0.22157,0.265884,1023.858894,0.136552248,36.0,1
63,40555,636,employed,high school,41,12775,48,married,1,rent,337,0.263938545,2,0,0.688192728,0,auto,0,32,12,3079,1295,139353,28481,3379.583333,0.73832451,8,110872,0.189775,0.162743929,363.8448842,0.207376122,41.6,1
18,99446,589,employed,associate,0,16399,60,married,0,mortgage,324,0.42170638,2,0,0.106360428,0,education,0,19,11,6975,217,147004,1265,8287.166667,0.85490807,8,145739,0.226899,0.220257054,453.1622463,0.093779005,36.8,1
43,48411,579,employed,bachelor,24,6631,24,married,3,rent,285,0.165858036,2,0,0.235541683,0,other,0,25,7,4487,419,24099,7277,4034.25,0.790370628,6,16822,0.192131,0.184409833,332.4613349,0.153054802,42.4,1
64,136306,608,employed,bachelor,44,15208,36,married,4,own,1015,0.417692466,2,0,0.213787932,0,other,0,23,16,6124,492,91134,18775,11358.83333,0.720863469,2,72359,0.196208,0.226025073,585.5513811,0.140908079,36.8,1
54,107158,547,employed,bachelor,34,15050,48,married,3,own,158,0.261948187,2,0,0.516964753,0,auto,0,21,16,7713,2288,68316,8199,8929.833333,0.624440369,6,60117,0.23655,0.220010824,474.1753152,0.07079363,44.0,1
40,76963,596,employed,high school,15,22662,36,married,1,mortgage,495,0.057512815,2,0,0.478528261,0,education,0,15,20,3213,1341,33337,41114,6413.583333,0.599551816,3,9406,0.209662,0.18238081,821.9947219,0.205344603,44.0,1
38,95552,567,employed,high school,15,9513,36,married,4,other,186,0.100051585,2,0,0.143130685,0,auto,0,27,28,5396,483,17341,7359,7962.666667,0.908534508,6,9982,0.211013,0.189588787,348.5109672,0.067127131,38.4,1
30,70602,527,employed,master,6,16637,48,married,0,mortgage,179,0.60842896,2,0,0.345551593,0,education,0,25,28,1675,1407,82202,13903,5883.5,0.896467493,3,68299,0.248137,0.231438028,534.5519745,0.121280186,43.2,1
32,88462,583,employed,bachelor,8,14953,84,married,3,mortgage,831,0.194522707,2,0,0.321452055,0,education,0,26,20,28253,2194,307926,27247,7371.833333,0.903564501,3,280679,0.248453,0.251940008,380.3416187,0.164320267,36.8,1
44,86195,626,employed,bachelor,21,18395,108,married,3,mortgage,592,0.271331096,2,0,0.227332096,0,education,0,30,27,5112,622,35281,26883,7182.916667,0.794902922,8,8398,0.250395,0.240521027,417.6797705,0.140566822,38.4,1
36,82291,544,employed,bachelor,10,19950,36,married,3,mortgage,359,0.160304255,2,0,0.372550437,0,other,0,20,29,1081,2320,227933,8377,6857.583333,0.888262659,2,219556,0.23295,0.232409452,774.7665293,0.165330332,38.4,1
44,73382,611,employed,bachelor,21,36829,24,married,3,own,100,0.285809403,2,0,0.31849887,0,auto,0,24,11,824,701,32454,1864,6115.166667,0.846712474,9,30590,0.206329,0.179944495,1838.555982,0.317007874,40.8,1
30,125579,625,employed,doctorate,8,30099,60,married,1,rent,393,0.578343339,2,0,0.408720718,0,auto,0,23,5,1016,517,185457,20788,10464.91667,0.666862137,8,164669,0.222599,0.211377157,816.612538,0.115587403,40.0,1
42,188186,658,employed,doctorate,16,24215,60,married,3,rent,233,0.186422953,2,0,0.185318481,0,auto,0,23,7,3481,880,165961,86409,10138.5,0.86269246,7,79552,0.200215,0.218793743,667.1322564,0.088783573,32.0,1
51,73998,600,employed,high school,29,20486,72,married,3,rent,250,0.226239203,2,0,0.245211839,0,auto,0,25,10,4865,276,678900,56832,6166.5,0.982944271,2,622068,0.235486,0.249916593,551.7301672,0.130013811,32.8,1
49,127328,544,employed,associate,26,18724,48,married,1,rent,445,0.063913278,2,0,0.369790482,0,education,0,24,28,683,8919,103035,26851,10610.66667,0.82045801,3,76184,0.241724,0.252676017,623.6319537,0.100712989,39.2,1
43,61651,614,employed,bachelor,22,11654,96,married,0,mortgage,234,0.189721959,2,0,0.077282516,0,auto,0,22,14,1463,503,46517,102841,5137.583333,0.763705072,3,7925,0.239654,0.1917232,238.2074722,0.091912372,36.8,1
58,67349,563,employed,high school,34,13632,48,married,4,other,435,0.233984564,2,0,0.291224204,0,other,0,25,17,9109,3096,37999,73782,5612.416667,0.887626467,3,5485,0.227132,0.219995475,429.4875045,0.154031241,41.6,1
45,113364,615,employed,associate,25,12649,84,married,1,own,267,0.16615642,2,0,0.442127929,0,education,0,31,10,2571,938,200661,16050,9447.0,0.873520498,6,184611,0.230149,0.227243865,301.9977321,0.060230521,37.6,1
43,69437,517,employed,master,20,15039,72,married,0,mortgage,575,0.291549334,2,0,0.355153536,0,auto,0,26,14,5092,2394,58712,6742,5786.416667,0.82609825,8,51970,0.271539,0.218007537,376.0952501,0.164366879,41.6,1
28,68064,609,employed,master,6,24458,36,married,0,rent,394,0.315958854,2,0,0.217654265,0,other,0,20,17,2999,1022,151164,55035,5672.0,0.509653877,7,96129,0.204958,0.194871096,902.5679015,0.228590956,37.6,1
38,150592,616,employed,bachelor,16,20725,60,married,2,other,527,0.205822763,2,0,0.100776407,0,education,0,25,2,2130,1193,25266,28834,12549.33333,0.650665881,6,10646,0.217725,0.203230031,552.8171525,0.086045778,39.2,1
29,88535,431,employed,bachelor,7,15260,24,married,1,own,646,0.423108663,2,0,0.189872203,0,other,0,27,3,2506,521,114004,13222,7377.916667,0.812112972,9,100782,0.27476,0.253202072,816.9031162,0.198281328,39.2,1
45,38863,671,employed,doctorate,25,33563,60,married,0,other,296,0.085432766,2,0,0.222514016,0,auto,0,22,23,4516,7314,115215,5394,3238.583333,0.580044429,6,109821,0.203063,0.170712452,835.4132777,0.349354382,33.6,1
28,88018,515,employed,master,8,11996,72,married,0,mortgage,411,0.41852541,2,0,0.015288021,0,education,0,28,21,5168,1421,21152,328672,7334.833333,0.887632513,6,4983,0.269496,0.226080812,305.7580266,0.097719743,40.0,1
37,113979,597,employed,bachelor,11,22290,60,married,0,mortgage,341,0.331869465,2,0,0.222633807,0,education,0,25,27,3941,1212,8454,22485,9498.25,0.852390049,3,9546,0.22879,0.22070969,616.5253029,0.100810708,40.8,1
34,149298,606,employed,master,14,29823,72,married,1,other,863,0.212979644,2,0,0.1629242,0,auto,0,26,29,1732,923,198698,2272,12441.5,0.756463283,7,196426,0.241823,0.239404762,784.0677955,0.132384985,32.8,1
45,60377,617,employed,master,24,11495,60,married,4,other,516,0.156771321,2,0,0.257343167,0,auto,0,32,22,8761,1024,35239,15522,5031.416667,0.357930177,7,19717,0.207995,0.22598311,321.4020945,0.166434654,38.4,1
47,226408,536,employed,bachelor,26,9161,48,married,1,mortgage,872,0.313943023,2,0,0.315069841,0,auto,0,29,10,1158,3557,38497,6965,18867.33333,0.679859095,3,31532,0.236161,0.227101112,292.1704414,0.061702967,41.6,1
54,27282,633,employed,high school,29,8883,48,married,0,mortgage,279,0.164898105,2,0,0.137087544,0,education,0,27,28,2296,2222,71719,6001,2273.5,0.852577387,7,65718,0.187383,0.184730777,263.1391579,0.238460153,36.8,1
44,75069,588,employed,associate,21,18811,36,married,3,mortgage,220,0.643737575,2,0,0.172748975,0,education,0,20,29,6525,517,51337,47649,6255.75,0.957204569,8,3688,0.209811,0.222482616,720.8188224,0.15039265,41.6,1
42,83957,541,employed,doctorate,20,16385,72,married,3,mortgage,276,0.403840674,2,0,0.094172009,0,education,0,25,27,1015,4513,292557,25729,6996.416667,0.977949143,3,266828,0.260885,0.284108127,476.2660902,0.107521625,35.2,1
36,72525,606,employed,associate,15,15397,36,married,3,rent,195,0.210306148,2,0,0.221338293,0,other,0,25,26,7710,1054,29082,22671,6043.75,0.856794536,3,6411,0.197397,0.187456265,562.4144878,0.125321942,39.2,1
44,140585,664,employed,doctorate,22,21119,60,married,1,rent,240,0.164475953,2,0,0.128373495,0,auto,0,11,28,2560,1004,34407,14546,11715.41667,0.936247323,7,19861,0.194119,0.203459428,563.5972362,0.068593142,32.8,1
41,108970,580,employed,bachelor,19,11215,36,married,3,mortgage,366,0.11664035,2,0,0.585516827,0,education,0,24,16,5680,297,102232,77353,9080.833333,0.615867258,12,24879,0.206215,0.214757507,425.2703003,0.087136309,44.8,1
46,65164,553,employed,associate,22,11331,60,married,0,rent,415,0.35920285,2,0,0.390716518,0,auto,0,20,10,859,1815,28377,5241,5430.333333,0.696545764,3,23136,0.239831,0.218849549,312.209172,0.13391612,43.2,1
41,94053,528,employed,bachelor,17,25832,60,married,3,own,536,0.437004615,2,0,0.190932582,0,education,0,25,11,1439,151,209703,11424,7837.75,0.948533509,11,198279,0.266832,0.2927448,824.2779336,0.173554647,36.8,1
68,105062,667,employed,master,47,16555,24,married,1,mortgage,408,0.261770226,2,0,0.421066345,0,auto,0,20,26,2399,1672,540557,8802,8755.166667,0.980470458,3,531755,0.158055,0.155018176,806.6491376,0.138735125,32.8,1
46,150132,619,employed,associate,24,13604,24,married,2,mortgage,1130,0.171921248,2,0,0.384329765,0,education,0,21,21,5069,662,349006,103196,12511.0,0.937300058,11,245810,0.179104,0.189772928,685.608754,0.145120994,35.2,1
55,300000,509,employed,bachelor,32,18698,36,married,3,mortgage,1099,0.427787685,2,0,0.081734052,0,other,1,26,5,8564,5654,239980,27790,25000.0,0.767641803,7,212190,0.249198,0.206450196,701.045102,0.072001804,42.4,1
36,143444,581,employed,master,14,14544,108,married,3,rent,775,0.484402841,2,0,0.224707508,0,education,1,20,24,20179,260,57826,12909,11953.66667,0.894136008,6,44917,0.269044,0.268445258,358.1975304,0.094799158,45.6,1
26,105411,545,employed,high school,3,10472,48,married,0,mortgage,238,0.365134251,2,0,0.145950911,0,auto,1,28,5,662,1714,87359,55856,8784.25,0.563121976,3,31503,0.232972,0.232890436,337.3035586,0.065492621,45.6,1
54,67317,596,employed,high school,31,12346,36,married,5,rent,520,0.361396967,2,0,0.183178787,0,debt consolidation,1,23,26,8298,3468,439515,11651,5609.75,0.717885895,6,427864,0.199346,0.18037833,446.5718233,0.172302121,40.0,1
46,117618,638,employed,bachelor,22,9370,72,married,2,mortgage,173,0.132711007,2,0,0.526726216,0,debt consolidation,0,22,19,670,803,124069,147703,9801.5,0.8419719,2,9418,0.20537,0.195766786,222.1447149,0.040314719,42.4,1
34,154135,587,employed,master,14,16797,84,married,2,mortgage,576,0.293877982,2,0,0.284993254,0,debt consolidation,0,23,23,1179,868,399427,22401,12844.58333,0.791931026,3,377026,0.248297,0.244020364,418.7589421,0.077445793,35.2,1
50,65990,590,employed,master,24,8363,96,married,1,own,221,0.371862166,2,0,0.520881419,0,debt consolidation,0,25,10,922,987,28138,27250,5499.166667,0.949940484,14,7694,0.248363,0.236669864,194.8174963,0.075614638,46.4,1
45,53505,608,employed,high school,23,18769,72,married,2,rent,287,0.139507346,2,0,0.308690888,0,debt consolidation,0,23,5,14638,18570,262971,16597,4458.75,0.879376613,9,246374,0.229769,0.211694306,462.383623,0.168070339,38.4,1
38,59363,582,employed,master,19,11876,60,married,4,own,397,0.514856001,2,0,0.158275383,0,debt consolidation,0,25,16,8260,819,51558,62124,4946.916667,0.825785102,2,3121,0.225876,0.215102493,324.7038245,0.145889626,40.8,1
36,54221,546,employed,high school,16,11299,72,married,0,mortgage,286,0.325032877,2,0,0.458641621,0,debt consolidation,0,36,28,5574,3262,46813,18782,4518.416667,0.849041388,7,28031,0.253299,0.282687543,327.4115421,0.135758074,44.8,1
34,72476,582,employed,bachelor,11,12916,36,married,3,mortgage,219,0.75796389,2,0,0.673723796,0,debt consolidation,0,23,6,5510,139,98762,42336,6039.666667,0.78643389,10,56426,0.206916,0.1655328,457.6241978,0.112030056,48.0,1
59,156777,563,employed,associate,36,36498,36,married,2,rent,305,0.213850559,2,0,0.24121585,0,debt consolidation,0,23,12,497,2154,27620,52089,13064.75,0.633892241,8,9289,0.239998,0.228698972,1410.353683,0.131296327,40.0,1
47,87218,598,employed,bachelor,28,16333,24,married,1,mortgage,1126,0.253801205,2,0,0.233184303,0,debt consolidation,0,26,8,5086,205,400561,33629,7268.166667,0.802421098,7,366932,0.192333,0.195603618,827.777491,0.268812973,36.8,1
40,99934,523,employed,bachelor,20,36309,48,married,2,rent,921,0.271739851,2,0,0.122803105,0,debt consolidation,0,27,26,1644,1105,93974,18642,8327.833333,0.814662008,8,75332,0.269809,0.278874378,1263.109079,0.262266185,37.6,1
57,104957,556,employed,bachelor,35,37625,60,married,1,other,784,0.370607077,2,0,0.274379548,0,debt consolidation,0,23,4,691,725,610650,15337,8746.416667,0.924962252,3,595313,0.264625,0.25847982,1123.126507,0.21804661,36.8,1
60,86416,514,employed,bachelor,38,16007,48,married,1,rent,353,0.191545335,2,0,0.043260362,0,debt consolidation,0,24,5,10033,2419,20746,9083,7201.333333,0.889086686,2,11663,0.254007,0.255369151,535.5508723,0.123386994,40.0,1
45,110748,604,employed,associate,27,18805,60,married,1,other,285,0.392968985,2,0,0.091477264,0,debt consolidation,0,17,1,5278,219,73962,12444,9229.0,0.892072677,1,61518,0.221805,0.212526643,511.414832,0.086294813,38.4,1
28,142199,559,employed,high school,4,20189,60,married,0,rent,199,0.350286714,2,0,0.433131567,0,debt consolidation,0,28,8,930,2464,65999,72837,11849.91667,0.889415232,1,9388,0.245689,0.225882255,564.3712745,0.06441997,44.0,1
50,119487,581,employed,bachelor,26,16592,96,married,1,own,193,0.276295393,2,0,0.395743261,0,debt consolidation,0,20,23,5045,5282,56633,14386,9957.25,0.791544471,7,42247,0.261092,0.248282605,399.1847027,0.059472716,42.4,1
53,98543,615,employed,associate,29,10767,60,married,4,other,954,0.291814365,2,0,0.241605606,0,debt consolidation,0,16,21,4449,780,172063,24387,8211.916667,0.758774836,3,147676,0.208267,0.194661188,282.0706494,0.150521577,35.2,1
42,92450,609,employed,bachelor,21,21844,24,married,0,own,581,0.021947086,2,0,0.211335309,0,debt consolidation,0,25,12,4218,770,128658,13499,7704.166667,0.704822388,6,115159,0.192344,0.212391403,1125.03562,0.221443239,34.4,1
28,42471,594,employed,master,4,40085,36,married,3,mortgage,346,0.431753923,2,0,0.378274937,0,debt consolidation,0,30,1,29404,2175,1739999,3110,3539.25,0.787168952,8,1736889,0.228085,0.203774027,1497.421641,0.520850926,41.6,1
40,101422,665,employed,doctorate,19,21499,24,married,2,own,435,0.315024712,2,0,0.305797612,0,debt consolidation,0,26,19,1552,1861,46326,12256,8451.833333,0.627399476,6,34070,0.163999,0.144178879,1036.478298,0.17410167,37.6,1
33,87243,559,employed,bachelor,12,18541,60,married,1,mortgage,333,0.094625877,2,0,0.468737412,0,debt consolidation,0,22,20,1656,1395,118054,9760,7270.25,0.938028624,8,108294,0.244041,0.236056406,529.1512612,0.118586192,40.0,1
50,64847,524,employed,bachelor,26,17104,12,married,3,mortgage,209,0.281049386,2,0,0.057114858,0,debt consolidation,0,22,6,1209,2844,49014,9196,5403.916667,0.936130832,0,39818,0.220104,0.176669834,1565.385111,0.328351679,41.6,1
29,94982,512,employed,master,5,22655,60,married,1,own,145,0.334592541,2,0,0.247375332,0,debt consolidation,0,27,19,381,308,27240,5992,7915.166667,0.827394516,0,21248,0.271655,0.263970494,683.6367785,0.104689745,40.8,1
32,76308,624,employed,bachelor,10,17598,48,married,1,own,264,0.031703471,2,0,0.20221532,0,home,0,26,16,3533,10526,292583,36582,6359.0,0.655112937,2,256001,0.200598,0.196388494,532.13317,0.125197857,33.6,1
33,46668,568,employed,bachelor,10,18410,60,married,3,own,279,0.28186676,2,0,0.267522537,0,home,0,31,26,1248,225,217133,106884,3889.0,0.839010511,7,110249,0.23941,0.222350494,510.9275616,0.203118427,39.2,1
54,91484,567,employed,associate,32,13365,48,married,0,own,181,0.226746205,2,0,0.17837988,0,home,0,29,11,1431,7197,571809,31939,7623.666667,0.931021768,2,539870,0.224865,0.21888324,420.2688503,0.078868722,32.8,1
36,127578,595,employed,bachelor,14,24135,84,married,1,mortgage,777,0.408871438,2,0,0.126395613,0,home,0,17,9,4639,289,10774,8693,10631.5,0.892620824,7,2081,0.251635,0.261113008,628.1490616,0.132168467,40.0,1
27,142853,576,employed,high school,4,32744,60,married,0,rent,784,0.22929784,2,0,0.351604567,0,home,0,33,19,10402,1553,47539,29076,11904.41667,0.95608787,3,18463,0.249744,0.248420684,958.0503432,0.146336473,41.6,1
45,68629,651,employed,master,23,14947,60,married,2,own,134,0.205147774,2,0,0.636597333,0,home,0,24,5,8190,1741,32582,29129,5719.083333,0.736316078,6,3453,0.194447,0.193888252,390.9382862,0.091787137,43.2,1
46,196115,574,employed,master,22,15133,96,married,2,mortgage,508,0.512102556,2,0,0.06280241,0,home,1,21,20,4392,1406,215270,6110,16342.91667,0.813935947,3,209160,0.263133,0.227760016,343.7646143,0.052118274,40.8,1
38,258223,501,employed,associate,14,47531,72,married,1,own,181,0.297836397,2,0,0.505219215,0,home,0,22,15,828,633,236752,8825,21518.58333,0.825429991,6,227927,0.312031,0.316119436,1479.684098,0.077174416,41.6,1
41,144489,601,employed,bachelor,20,17841,60,married,0,rent,366,0.079238185,2,0,0.183963277,0,home,0,22,24,16883,1813,18696,29307,12040.75,0.654491752,8,5649,0.222341,0.196963092,469.6676992,0.069403293,35.2,1
46,49482,644,employed,doctorate,24,17093,36,married,1,rent,303,0.190907317,2,0,0.23590534,0,home,0,14,21,2077,428,94289,18098,4123.5,0.721554353,3,76191,0.180093,0.180005025,617.9572057,0.223343569,37.6,1
27,118240,585,employed,master,1,20602,48,married,2,own,211,0.523022511,2,0,0.378876359,0,home,0,27,26,2285,1432,14855,52207,9853.333333,0.829915492,7,6742,0.223102,0.1784816,603.5503426,0.082667491,43.2,1
38,157919,592,employed,high school,14,18639,60,married,0,rent,658,0.466438737,2,0,0.171074033,0,home,0,21,25,8709,1122,242017,53193,13159.91667,0.963064424,2,188824,0.227639,0.221538779,516.4209511,0.089242279,36.0,1
57,103091,645,employed,associate,33,28431,60,married,0,mortgage,297,0.508930102,2,0,0.270982758,0,home,0,24,19,9872,3700,180404,13812,8590.916667,0.792991227,3,166592,0.210931,0.210381679,769.7646245,0.12417355,36.0,1
39,84057,560,employed,bachelor,18,16549,36,married,1,rent,182,0.220553277,2,0,0.129156128,0,home,0,27,19,8416,206,28746,5765,7004.75,0.637696791,7,22981,0.221549,0.252155587,659.8735181,0.120186091,39.2,1
35,121913,656,employed,bachelor,11,14965,36,married,2,mortgage,275,0.676460915,2,0,0.429841754,0,home,0,23,24,6240,9355,99879,35860,10159.41667,0.902192994,3,64019,0.171965,0.170491743,533.9093821,0.079621637,38.4,1
39,36855,600,employed,master,19,9956,24,married,2,own,218,0.191034942,2,0,0.352320031,0,home,0,32,21,1349,791,509486,91925,3071.25,0.932431691,10,417561,0.184956,0.175032508,494.6580289,0.232041686,36.0,1
31,125150,497,employed,associate,8,17749,72,married,3,other,278,0.367155686,2,0,0.667942638,0,home,0,29,14,2194,6529,168647,6820,10429.16667,0.671229657,6,161827,0.284249,0.251828487,480.1013184,0.072690498,41.6,1
33,18358,512,employed,high school,12,17254,72,married,4,mortgage,183,0.185704958,2,0,0.20778873,0,home,0,29,24,1932,1852,695564,77931,1529.833333,0.876429942,7,617633,0.276254,0.276725657,493.4642019,0.442181633,36.0,1
48,110903,577,employed,associate,26,20824,24,married,3,mortgage,254,0.372350217,2,0,0.384720715,0,home,0,20,6,3589,965,163520,9676,9241.916667,0.828238462,6,153844,0.207324,0.196285965,1056.079769,0.141754121,40.8,1
19,243967,552,employed,master,0,31067,12,married,0,own,204,0.218138898,2,0,0.073228515,0,home,0,26,10,6329,2112,12769,33073,20330.58333,0.92631415,7,3268,0.220067,0.223024548,2912.220716,0.153277487,38.4,1
